stub,n_rois,covered_area_nm2,covered_area_um2,coverage_fraction,coverage_percent,rois_per_nm2,rois_per_um2
PR6_ME_24,370,4869517.026496001,4.869517026496,0.45131810506184894,45.13181050618489,7.598289481005142e-05,75.98289481005143
PR20_ME_06,298,3924936.3248480004,3.9249363248480003,0.3742052714029948,37.420527140299484,7.592479860460935e-05,75.92479860460935
PR20_ME_22,479,6340473.126,6.340473126,0.5921173095703125,59.21173095703125,7.554641278042694e-05,75.54641278042695
PR10_ME_34,631,8355402.239712001,8.355402239712001,0.7966079711914062,79.66079711914062,7.552000273558939e-05,75.52000273558939
FAS6_ME_new_24,498,6601439.298599999,6.601439298599999,0.6164881388346354,61.64881388346354,7.543809425099363e-05,75.43809425099363
PR5_ME_16,330,4377339.522112001,4.377339522112001,0.4057019551595052,40.570195515950516,7.538825771522057e-05,75.38825771522058
PR17_ME_32,352,4675482.801899999,4.675482801899999,0.4366289774576823,43.662897745768234,7.528634259053546e-05,75.28634259053545
FAS23_ME_09,391,5201187.938775,5.201187938775,0.4740893046061198,47.408930460611984,7.517513395066619e-05,75.1751339506662
PR17_ME_51,457,6081644.6811,6.081644681099999,0.5679461161295573,56.79461161295573,7.514414668456781e-05,75.14414668456781
PR6_ME_17,398,5302151.39744,5.30215139744,0.49141565958658856,49.14156595865886,7.506386939312285e-05,75.06386939312286
FAS23_ME_03,235,3132746.22735,3.1327462273499997,0.28555043538411456,28.555043538411457,7.50140557024267e-05,75.0140557024267
PR6_ME_41,430,5738188.233152001,5.738188233152001,0.5318285624186198,53.18285624186198,7.493654486893678e-05,74.93654486893678
PR17_ME_39,418,5593194.3258,5.5931943258,0.5223312377929688,52.233123779296875,7.473368090786173e-05,74.73368090786173
PR1_ME_16,276,3696756.424704,3.6967564247039997,0.3463541666666667,34.63541666666667,7.466004472342247e-05,74.66004472342247
FAS15_ME_14,372,4986347.252432,4.986347252432,0.46515528361002606,46.51552836100261,7.460370912165489e-05,74.60370912165489
PR5_ME_30,318,4267212.164480001,4.267212164480001,0.39549509684244794,39.549509684244796,7.452172231955363e-05,74.52172231955362
PR11_ME_24,238,3196269.0682880003,3.196269068288,0.3108317057291667,31.083170572916668,7.446181623485116e-05,74.46181623485116
FAS16_ME_10,484,6501838.200000001,6.501838200000001,0.6198883056640625,61.98883056640625,7.444048669190197e-05,74.44048669190198
PR10_ME_33,598,8037992.501616001,8.037992501616001,0.7663459777832031,76.63459777832031,7.439668547585419e-05,74.39668547585418
PR22_ME_13,488,6566010.2064,6.5660102064,0.6131795247395834,61.317952473958336,7.432215069119726e-05,74.32215069119727
FAS19_ME_27,375,5054599.9964000005,5.0545999964,0.4784952799479167,47.84952799479167,7.418984692499573e-05,74.18984692499573
PR22_ME_25,328,4429905.756496001,4.429905756496001,0.4223492940266927,42.234929402669266,7.404220722281095e-05,74.04220722281096
PR16_ME_10,364,4918607.358976,4.918607358976,0.47832616170247394,47.83261617024739,7.40046873909815e-05,74.0046873909815
PR6_ME_18,357,4839086.918208001,4.839086918208001,0.4484977722167969,44.84977722167969,7.37742483311714e-05,73.7742483311714
PR20_ME_10,400,5431040.1909,5.4310401909,0.5071881612141927,50.71881612141927,7.365071624220743e-05,73.65071624220744
PR11_ME_19,349,4746181.320704,4.746181320704,0.4615580240885417,46.15580240885417,7.353279961673123e-05,73.53279961673123
PR6_ME_23,373,5077753.358144001,5.077753358144001,0.47061793009440106,47.06179300944011,7.345768368244207e-05,73.45768368244207
FAS15_ME_10,369,5025004.382736,5.025004382736,0.4687614440917969,46.87614440917969,7.343277177384031e-05,73.43277177384032
PR1_ME_14,143,1948484.222208,1.948484222208,0.18255615234375,18.255615234375,7.339038128723159e-05,73.39038128723159
PR13_ME_10,390,5316936.597024,5.316936597024,0.49599456787109375,49.599456787109375,7.335050792561474e-05,73.35050792561475
FAS20_ME_19,329,4501005.85792,4.50100585792,0.4291280110677083,42.91280110677083,7.309477267644284e-05,73.09477267644284
PR6_ME_38,319,4367927.865536001,4.367927865536001,0.4048296610514323,40.482966105143234,7.303234160916132e-05,73.0323416091613
PR17_ME_33,333,4578726.795299999,4.5787267953,0.4275932312011719,42.75932312011719,7.272764130452596e-05,72.72764130452595
PR20_ME_11,399,5494123.5822,5.4941235822,0.5130793253580729,51.30793253580729,7.26230478856883e-05,72.62304788568831
PR21_ME_09,358,4932350.5284,4.9323505284,0.4606170654296875,46.06170654296875,7.25820271569651e-05,72.58202715696511
PR9_ME_04,213,2948501.1204000004,2.9485011204000005,0.28359095255533856,28.359095255533855,7.224009464548005e-05,72.24009464548006
PR10_ME_26,602,8354655.361888001,8.354655361888002,0.7965367635091146,79.65367635091147,7.205563532233589e-05,72.05563532233589
PR20_ME_20,507,7047734.2083,7.0477342083,0.658166249593099,65.8166249593099,7.193801369565193e-05,71.93801369565193
PR10_ME_32,643,9024438.888585,9.024438888585,0.7917594909667969,79.17594909667969,7.125096728322132e-05,71.25096728322133
PR17_ME_49,276,3879717.0696,3.8797170696,0.3623148600260417,36.23148600260417,7.113920810427955e-05,71.13920810427955
PR10_ME_04,302,4253416.957584,4.253416957584,0.4090995788574219,40.90995788574219,7.100173883999847e-05,71.00173883999847
PR14_ME_06,418,5892452.581136001,5.892452581136001,0.5617891947428385,56.17891947428385,7.09382034465883e-05,70.9382034465883
PR9_ME_22,380,5357724.988464001,5.357724988464001,0.515313466389974,51.5313466389974,7.092562623467946e-05,70.92562623467946
FAS23_ME_25,288,4064775.5771719995,4.064775577171999,0.38626734415690106,38.62673441569011,7.085262015876686e-05,70.85262015876687
PR1_ME_overview32,258,3645363.9508000007,3.6453639508000006,0.3475507100423177,34.755071004231766,7.077482618529217e-05,70.77482618529217
FAS16_ME_16,215,3040486.2730880002,3.0404862730880002,0.2898813883463542,28.988138834635418,7.071237318287254e-05,70.71237318287254
PR11_ME_10,276,3911208.8514560005,3.9112088514560006,0.38035837809244794,38.035837809244796,7.056641833310825e-05,70.56641833310826
PR6_ME_52,299,4243134.238400001,4.2431342384000015,0.3932634989420573,39.326349894205734,7.046677837671871e-05,70.46677837671871
FAS16_ME_14,287,4089796.2673920006,4.089796267392001,0.389923095703125,38.9923095703125,7.017464470987339e-05,70.17464470987339
PR14_ME_12,391,5607887.389104,5.607887389104,0.5231361389160156,52.31361389160156,6.972322603333731e-05,69.7232260333373
FAS16_ME_15,235,3376527.9454720006,3.3765279454720005,0.3219197591145833,32.19197591145833,6.959812084930031e-05,69.59812084930032
PR14_ME_13,265,3809322.1460320004,3.8093221460320006,0.35535558064778644,35.53555806477864,6.956618260181502e-05,69.56618260181502
PR20_ME_16,331,4777331.2299,4.7773312299,0.4461402893066406,44.61402893066406,6.92855454376624e-05,69.28554543766239
PR17_ME_47,399,5779530.6543,5.779530654299999,0.5397326151529948,53.97326151529948,6.903674776828842e-05,69.03674776828842
PR10_ME_31,500,7250249.790960001,7.250249790960001,0.6912422180175781,69.12422180175781,6.896314119044929e-05,68.96314119044929
PR1_ME_13,302,4394024.09856,4.39402409856,0.41168212890625,41.168212890625,6.87297095386825e-05,68.7297095386825
PR22_ME_04,357,5203201.9896,5.2032019896,0.4859110514322917,48.59110514322917,6.861159738052849e-05,68.6115973805285
PR11_ME_25,273,3993767.2806400005,3.9937672806400006,0.3883870442708333,38.83870442708333,6.835651173852369e-05,68.35651173852368
PR10_ME_24,395,5779393.9505280005,5.779393950528,0.5510101318359375,55.10101318359375,6.834626664685371e-05,68.34626664685372
PR17_ME_34,470,6883387.8813,6.883387881299999,0.6428184509277344,64.28184509277344,6.828033057338556e-05,68.28033057338556
PR17_ME_44,344,5042300.5359,5.0423005359,0.4708849589029948,47.088495890299484,6.822282756666338e-05,68.22282756666337
PR16_ME_13,321,4727457.267712001,4.727457267712,0.4597371419270833,45.97371419270833,6.790119546767641e-05,67.90119546767642
FAS19_ME_29,331,4875440.979350001,4.87544097935,0.46153513590494794,46.153513590494796,6.789129463405571e-05,67.89129463405571
PR10_ME_25,543,8040059.752736001,8.040059752736001,0.7665430704752604,76.65430704752603,6.753681150382236e-05,67.53681150382238
PR22_ME_10,345,5166234.2781,5.1662342781,0.48245875040690106,48.24587504069011,6.677978222212595e-05,66.77978222212593
PR16_ME_26,346,5196800.7608320005,5.196800760832001,0.5053799947102865,50.53799947102865,6.657942375004692e-05,66.57942375004691
FAS23_ME_10,357,5380559.931825,5.380559931825,0.49043909708658856,49.04390970865886,6.634997184743026e-05,66.34997184743025
FAS15_ME_08,328,4964439.96833,4.96443996833,0.5034510294596354,50.34510294596354,6.60698894724145e-05,66.06988947241449
PR17_ME_46,249,3769767.0620999997,3.7697670620999997,0.3520469665527344,35.20469665527344,6.605182651823881e-05,66.05182651823881
PR16_ME_25,291,4421896.936448,4.421896936448,0.4300219217936198,43.002192179361984,6.580886080844594e-05,65.80886080844594
FAS23_ME_11,349,5319820.652175,5.319820652175,0.48490269978841144,48.49026997884114,6.56037153916668e-05,65.60371539166681
PR1_ME_overview31,345,5279812.708896001,5.279812708896001,0.5033798217773438,50.337982177734375,6.534322693278619e-05,65.3432269327862
PR17_ME_45,341,5228133.0687,5.2281330687,0.4882392883300781,48.82392883300781,6.52240475747476e-05,65.2240475747476
PR1_ME_22,255,3911001.74352,3.91100174352,0.36642710367838544,36.642710367838546,6.520068686302696e-05,65.20068686302696
FAS19_ME_13,273,4190904.5438359994,4.190904543835999,0.3982531229654948,39.825312296549484,6.514106850787847e-05,65.14106850787847
PR17_ME_18,499,7671732.8390999995,7.6717328391,0.7164395650227865,71.64395650227866,6.504397513124814e-05,65.04397513124813
PR17_ME_37,384,5913894.3291,5.9138943291,0.5522804260253906,55.22804260253906,6.493183317640353e-05,64.93183317640352
PR17_ME_06,156,2403799.9101,2.4037999101,0.22448348999023438,22.448348999023438,6.489724845422358e-05,64.89724845422357
PR17_ME_05,156,2403799.9101,2.4037999101,0.22448348999023438,22.448348999023438,6.489724845422358e-05,64.89724845422357
PR9_ME_03,299,4637631.012336,4.637631012336,0.44605382283528644,44.60538228352864,6.447257213966923e-05,64.47257213966924
FAS16_ME_17,333,5173142.551104001,5.173142551104001,0.4932098388671875,49.32098388671875,6.437093057273948e-05,64.37093057273947
PR16_ME_21,322,5026741.380096001,5.026741380096,0.4888420104980469,48.88420104980469,6.405740332593965e-05,64.05740332593965
PR22_ME_03,293,4583846.4489,4.5838464489,0.4280713399251302,42.807133992513016,6.392011671122014e-05,63.92011671122014
PR1_ME_overview30,263,4133728.687968001,4.133728687968,0.39411163330078125,39.411163330078125,6.362294670318138e-05,63.622946703181384
PR14_ME_08,223,3516300.7953920006,3.5163007953920005,0.3352457682291667,33.52457682291667,6.34189203302045e-05,63.4189203302045
PR17_ME_41,312,4951236.0591,4.9512360591,0.46238072713216144,46.23807271321614,6.3014567731338e-05,63.014567731338
PR17_ME_48,246,3943128.1347040003,3.943128134704,0.37593968709309894,37.59396870930989,6.238701649964681e-05,62.38701649964681
PR16_ME_17,329,5349051.370496,5.349051370496,0.5201861063639323,52.01861063639323,6.150623301445185e-05,61.50623301445185
PR14_ME_04,300,4911588.604560001,4.911588604560001,0.4682731628417969,46.82731628417969,6.10800342116347e-05,61.0800342116347
PR17_ME_42,270,4461723.648,4.461723648,0.4166666666666667,41.66666666666667,6.0514729575649416e-05,60.51472957564941
PR10_ME_10,212,3534116.2112160004,3.5341162112160003,0.3399162292480469,33.99162292480469,5.9986708792197906e-05,59.98670879219791
FAS20_ME_07,341,5692302.661408001,5.692302661408001,0.5427068074544271,54.27068074544271,5.990545835025102e-05,59.90545835025101
PR1_ME_23,262,4449383.6991840005,4.449383699184001,0.4168688456217448,41.686884562174484,5.8884559685884085e-05,58.884559685884085
PR17_ME_30,352,5979742.887789001,5.979742887789,0.5468101501464844,54.68101501464844,5.8865407193142946e-05,58.86540719314295
PR17_ME_31,391,6656312.1816,6.6563121816,0.621612548828125,62.1612548828125,5.87412352865358e-05,58.7412352865358
PR17_ME_43,259,4424469.9984,4.4244699984,0.4131876627604167,41.31876627604167,5.8538084808725324e-05,58.53808480872532
PR14_ME_05,290,4977700.629088,4.977700629088001,0.47457631429036456,47.457631429036454,5.825983151846015e-05,58.259831518460146
PR20_ME_05,252,4514022.871424001,4.514022871424,0.4303690592447917,43.03690592447917,5.582603526341985e-05,55.826035263419854
PR11_ME_18,203,3750956.0627200003,3.7509560627200003,0.36477406819661456,36.477406819661454,5.411953555456868e-05,54.11953555456868
PR1_ME_overview29,193,3572423.3290240006,3.5724233290240006,0.3405965169270833,34.05965169270833,5.402495231513571e-05,54.02495231513571
PR16_ME_16,266,4941672.46336,4.941672463360001,0.48056920369466144,48.05692036946614,5.382793011318645e-05,53.82793011318644
PR14_ME_07,251,4740193.481056001,4.740193481056001,0.45193227132161456,45.193227132161454,5.2951425084885614e-05,52.951425084885614
PR3_ME_05,200,4016783.896112,4.016783896112,0.3747088114420573,37.470881144205734,4.979107793017884e-05,49.791077930178844
PR1_ME_19,172,3463049.064384,3.4630490643839997,0.3244578043619792,32.44578043619792,4.9667214296484425e-05,49.667214296484424
PR1_ME_18,159,3835596.511584,3.8355965115840003,0.35936228434244794,35.936228434244796,4.145378678904294e-05,41.45378678904294
PR1_ME_17,203,5087369.506032,5.087369506032,0.4766426086425781,47.66426086425781,3.990274340389599e-05,39.90274340389599
