stub,pixel_size_nm_per_px,covered_px,total_px,coverage_fraction,coverage_percent,covered_area_nm2,covered_area_um2,n_rois,rois_per_nm2,rois_per_um2,mean_roi_area_nm2,summed_roi_area_nm2,summed_roi_area_um2,total_fenestration_area_nm2,total_fenestration_area_um2,porosity_fraction,porosity_percent
PR9_ME_17,3.636,140283,786432,0.17837905883789062,17.837905883789062,1854610.840368,1.8546108403680002,240,0.00012940720218823813,129.4072021882381,1441.860345,346046.4828,0.3460464828,346046.4828,0.3460464828,0.18658711319261778,18.658711319261776
PR10_ME_36,3.652,515941,786432,0.6560529073079427,65.60529073079428,6881158.774864001,6.8811587748640015,604,8.777591387751948e-05,87.77591387751947,2121.54903181457,1281415.6152160002,1.2814156152160003,1281415.6152160002,1.2814156152160003,0.1862209051034905,18.62209051034905
PR10_ME_18,3.636,515452,786432,0.6554311116536459,65.54311116536459,6814531.104192001,6.8145311041920005,585,8.584596519636305e-05,85.84596519636305,2160.613231753846,1263958.740576,1.263958740576,1263958.7405759997,1.2639587405759998,0.18547992829594215,18.547992829594214
FAS20_ME_04,3.652,489458,786432,0.6223780314127604,62.23780314127604,6527952.249632001,6.527952249632001,591,9.053375046260738e-05,90.53375046260737,2044.3681699898482,1208221.5884640003,1.2082215884640002,1208221.5884640003,1.2082215884640002,0.1850843177555582,18.50843177555582
PR10_ME_35,3.652,389757,786432,0.4956016540527344,49.56016540527344,5198229.643728001,5.198229643728001,413,7.945012596708018e-05,79.45012596708018,2328.3095915157387,961591.8612960001,0.961591861296,961591.8612960001,0.961591861296,0.18498449033628644,18.498449033628646
FAS6_ME_new_05,3.652,294690,786432,0.37471771240234375,37.471771240234375,3930311.1777600003,3.93031117776,444,0.00011296815440782697,112.96815440782697,1636.258398846847,726498.7290880001,0.7264987290880002,726498.7290880001,0.7264987290880002,0.18484509145203437,18.484509145203436
PR10_ME_30,3.652,387003,786432,0.4920997619628906,49.20997619628906,5161499.259312001,5.161499259312001,402,7.788434712544826e-05,77.88434712544826,2369.293395661692,952455.9450560001,0.9524559450560002,952455.9450560003,0.9524559450560003,0.18453086926974727,18.453086926974727
FAS23_ME_15,3.583,482055,786432,0.6129646301269531,61.29646301269531,6188568.581895,6.188568581895001,571,9.226689378065424e-05,92.26689378065423,1998.0117018616463,1140864.681763,1.1408646817630002,1140864.681763,1.1408646817630002,0.18435033346817273,18.435033346817274
PR6_ME_14,3.704,441541,786432,0.5614484151204427,56.14484151204427,6057772.968256001,6.0577729682560015,647,0.00010680492705659579,106.80492705659579,1724.1549572550236,1115528.2573440003,1.1155282573440002,1115528.2573440003,1.1155282573440002,0.18414824444389083,18.414824444389083
FAS6_ME_new_35,3.69,428246,786432,0.5445429484049479,54.45429484049479,5831040.360599999,5.831040360599999,590,0.00010118263011633322,101.18263011633321,1816.6646776271186,1071832.1598,1.0718321598,1071832.1598,1.0718321598,0.18381491012175247,18.381491012175246
PR5_ME_14,3.704,371730,786432,0.47267913818359375,47.267913818359375,5099992.855680001,5.099992855680001,510,0.0001000001400849021,100.0001400849021,1837.7022113882356,937228.1278080002,0.9372281278080002,937228.1278080002,0.9372281278080002,0.18377047857315795,18.377047857315794
PR20_ME_19,3.69,368636,786432,0.4687449137369792,46.87449137369792,5019384.639599999,5.019384639599999,483,9.622693510862136e-05,96.22693510862138,1903.0120714285713,919154.8304999999,0.9191548304999999,919154.8304999999,0.9191548304999999,0.18312101910828027,18.312101910828027
PR17_ME_12,3.69,500081,786432,0.6358858744303385,63.58858744303385,6809152.9041,6.8091529041,683,0.00010030616283983648,100.30616283983646,1824.4178499267935,1246077.3915,1.2460773914999999,1246077.3915,1.2460773914999999,0.1830003539426613,18.30003539426613
FAS23_ME_03,3.735,224566,786432,0.28555043538411456,28.555043538411457,3132746.22735,3.1327462273499997,235,7.50140557024267e-05,75.0140557024267,2438.677417978723,573089.1932249999,0.573089193225,573089.1932249999,0.573089193225,0.18293508367250608,18.293508367250606
FAS16_ME_09,3.807,409813,786432,0.5211041768391927,52.11041768391927,5939521.852437,5.939521852437,518,8.721240747476388e-05,87.21240747476388,2093.60297861583,1084486.342923,1.084486342923,1084486.342923,1.084486342923,0.18258815606142315,18.258815606142313
FAS24_ME_22,3.769,376123,786432,0.47826512654622394,47.82651265462239,5342962.995403001,5.342962995403001,517,9.676278882051372e-05,96.76278882051372,1882.5263124835592,973266.1035540001,0.9732661035540001,973266.1035540001,0.9732661035540001,0.18215849602390707,18.21584960239071
FAS6_ME_new_36,3.69,378691,786432,0.48153050740559894,48.15305074055989,5156294.5251,5.1562945251,516,0.0001000718631350859,100.07186313508592,1819.0687395348837,938639.4696,0.9386394696,938639.4696,0.9386394696,0.1820375979360481,18.20375979360481
PR10_ME_32,3.807,622665,786432,0.7917594909667969,79.17594909667969,9024438.888585,9.024438888585,643,7.125096728322132e-05,71.25096728322133,2554.688711757387,1642664.84166,1.6426648416599998,1642664.84166,1.6426648416599998,0.18202404182024043,18.202404182024043
FAS4_ME_new_06,3.652,372038,786432,0.47307078043619794,47.307078043619796,4961909.497952,4.961909497952,437,8.807093321237908e-05,88.07093321237907,2050.7704880549204,896186.7032800001,0.8961867032800002,896186.7032800002,0.8961867032800003,0.18061327068740293,18.061327068740294
FAS20_ME_18,3.652,170530,786432,0.2168401082356771,21.68401082356771,2274376.34512,2.2743763451200003,257,0.0001129980095648771,112.9980095648771,1593.8617710194553,409622.475152,0.409622475152,409622.475152,0.409622475152,0.18010320764674836,18.010320764674837
PR1_ME_07,3.684,311123,786432,0.3956133524576823,39.561335245768234,4222516.554288,4.222516554288,391,9.259880807404681e-05,92.59880807404681,1939.9423529002559,758517.4599840001,0.7585174599840001,758517.4599840001,0.7585174599840001,0.17963634961092562,17.963634961092563
FAS4_ME_new_03,3.652,271548,786432,0.3452911376953125,34.52911376953125,3621663.9169920003,3.6216639169920004,441,0.00012176723464894993,121.76723464894992,1472.6158845170069,649423.6050720001,0.649423605072,649423.6050720001,0.649423605072,0.17931636395775333,17.93163639577533
PR12_ME_07,3.652,460717,786432,0.5858319600423177,58.58319600423177,6144630.543568001,6.1446305435680015,648,0.000105457927113015,105.45792711301499,1699.2046790617287,1101084.6320320002,1.1010846320320002,1101084.6320320002,1.1010846320320002,0.17919460319458583,17.919460319458583
PR20_ME_03,3.652,292520,786432,0.3719584147135417,37.19584147135417,3901369.6620800006,3.9013696620800005,357,9.150632493760327e-05,91.50632493760327,1953.4934682352944,697397.1681600001,0.6973971681600001,697397.1681600001,0.6973971681600001,0.17875700806782444,17.875700806782444
PR6_ME_13,3.704,446115,786432,0.5672645568847656,56.72645568847656,6120526.491840001,6.1205264918400015,592,9.672370518929463e-05,96.72370518929463,1844.6626262702705,1092040.274752,1.0920402747520002,1092040.274752,1.0920402747520002,0.17842260403707563,17.842260403707563
PR1_ME_05,3.684,397894,786432,0.5059483846028646,50.59483846028646,5400160.071264001,5.4001600712640005,476,8.814553526532482e-05,88.14553526532482,2021.3796872268908,962176.73112,0.96217673112,962176.73112,0.96217673112,0.17817559450506917,17.817559450506916
PR1_ME_overview35,3.652,388145,786432,0.49355189005533856,49.35518900553386,5176730.23208,5.176730232080001,443,8.557525313077854e-05,85.57525313077855,2077.396953065463,920286.8502080002,0.9202868502080002,920286.8502080002,0.9202868502080002,0.17777377011168508,17.777377011168507
PR12_ME_03,3.652,396241,786432,0.5038464864095052,50.38464864095052,5284707.426064,5.284707426064,498,9.423416659622075e-05,94.23416659622076,1884.3881760000004,938425.3116480001,0.9384253116480001,938425.3116480001,0.9384253116480001,0.17757374930913258,17.757374930913258
PR12_ME_overview03,3.652,396241,786432,0.5038464864095052,50.38464864095052,5284707.426064,5.284707426064,498,9.423416659622075e-05,94.23416659622076,1884.3881760000004,938425.3116480001,0.9384253116480001,938425.3116480001,0.9384253116480001,0.17757374930913258,17.757374930913258
PR24_ME_04,3.652,111073,786432,0.14123662312825522,14.123662312825521,1481392.1525920003,1.4813921525920004,156,0.00010530634965700737,105.30634965700736,1680.38960974359,262140.77912000005,0.26214077912000006,262140.77912000002,0.26214077912,0.17695569580366063,17.69556958036606
FAS4_ME_new_17,3.652,448513,786432,0.5703137715657552,57.03137715657552,5981864.526352,5.981864526352,545,9.110871662156558e-05,91.10871662156558,1939.5330543559635,1057045.514624,1.057045514624,1057045.514624,1.057045514624,0.176708367427477,17.6708367427477
PR6_ME_47,3.704,317287,786432,0.40345128377278644,40.34512837727864,4353055.801792,4.353055801792,422,9.69433931506868e-05,96.94339315068679,1816.5161715260667,766569.8243840002,0.7665698243840001,766569.8243840002,0.7665698243840001,0.17609924138083188,17.609924138083187
PR5_ME_13,3.704,124317,786432,0.15807723999023438,15.807723999023438,1705581.5022720003,1.7055815022720002,147,8.618761390422077e-05,86.18761390422077,2043.1028153469392,300336.11385600007,0.30033611385600006,300336.11385600007,0.30033611385600006,0.17609015661574845,17.609015661574844
PR6_ME_33,3.704,231907,786432,0.29488499959309894,29.488499959309895,3181674.9877120005,3.1816749877120003,250,7.857496474829426e-05,78.57496474829426,2239.644994304,559911.2485760001,0.559911248576,559911.2485760001,0.559911248576,0.17598002647613054,17.598002647613054
PR16_ME_15,3.616,518564,786432,0.6593882242838541,65.93882242838541,6780460.765184,6.780460765184,624,9.202914397854592e-05,92.02914397854592,1912.1597144615387,1193187.661824,1.193187661824,1193187.661824,1.193187661824,0.17597442167215618,17.59744216721562
PR5_ME_39,3.704,371277,786432,0.4721031188964844,47.21031188964844,5093777.869632001,5.093777869632001,509,9.992583364000767e-05,99.92583364000767,1761.016486726916,896357.3917440001,0.8963573917440001,896357.3917440001,0.8963573917440001,0.17597104048998455,17.597104048998453
PR6_ME_15,3.704,448096,786432,0.5697835286458334,56.978352864583336,6147705.051136001,6.147705051136001,614,9.987466784642543e-05,99.87466784642542,1755.4181638045604,1077826.752576,1.0778267525760001,1077826.752576,1.0778267525760001,0.1753218060415625,17.53218060415625
FAS6_ME_new_02,3.652,429557,786432,0.546209971110026,54.6209971110026,5729046.382928001,5.729046382928001,636,0.0001110132398116409,111.0132398116409,1579.2515175094343,1004403.9651360002,1.0044039651360002,1004403.9651360002,1.0044039651360002,0.17531782743617264,17.531782743617264
PR17_ME_19,3.69,367470,786432,0.46726226806640625,46.726226806640625,5003508.267,5.003508267,543,0.00010852385386895175,108.52385386895175,1615.0500049723757,876972.1527,0.8769721527,876972.1527,0.8769721527,0.17527145073067188,17.52714507306719
FAS4_ME_new_04,3.652,233563,786432,0.29699071248372394,29.699071248372395,3115054.0215520007,3.115054021552001,340,0.00010914738481183809,109.14738481183808,1602.1392313882357,544727.3386720001,0.5447273386720001,544727.3386720001,0.5447273386720001,0.17486930721047425,17.486930721047425
PR10_ME_05,3.636,142219,786432,0.18084081013997397,18.084081013997398,1880205.720624,1.8802057206240002,180,9.573420505297784e-05,95.73420505297784,1824.7956840000002,328463.22312000004,0.32846322312000004,328463.22312000004,0.32846322312000004,0.17469536419184498,17.469536419184497
PR20_ME_24,3.69,452440,786432,0.5753072102864584,57.530721028645836,6160468.284,6.160468284,599,9.723286808500028e-05,97.23286808500026,1792.5288776293824,1073724.7977,1.0737247977,1073724.7977,1.0737247977,0.17429272389709133,17.429272389709134
FAS24_ME_31,3.73,384026,786432,0.48831431070963544,48.831431070963546,5342915.3354,5.3429153354,543,0.00010162990912513646,101.62990912513646,1713.900172928177,930647.7939,0.9306477939000001,930647.7939,0.9306477939000001,0.17418351882424626,17.418351882424627
PR17_ME_20,3.69,253817,786432,0.32274500528971356,32.27450052897136,3455997.6536999997,3.4559976537,311,8.99884870196722e-05,89.98848701967219,1933.5737633440513,601341.4404,0.6013414403999999,601341.4404,0.6013414403999999,0.1739993775042649,17.39993775042649
FAS23_ME_04,3.735,385041,786432,0.4896049499511719,48.96049499511719,5371408.584225,5.371408584225,421,7.83779512205443e-05,78.3779512205443,2219.841979097387,934553.4732,0.9345534732,934553.4732,0.9345534732,0.17398666635501156,17.398666635501154
FAS20_ME_13,3.652,352662,786432,0.44843292236328125,44.843292236328125,4703489.770848,4.703489770848001,428,9.099626465708995e-05,90.99626465708994,1907.7667782429908,816524.1810880001,0.8165241810880001,816524.1810880001,0.8165241810880001,0.17359965065700303,17.359965065700305
FAS6_ME_new_06,3.652,568684,786432,0.7231190999348959,72.31190999348959,7584597.651136001,7.584597651136001,820,0.0001081138430431023,108.1138430431023,1602.5831636878052,1314118.1942240002,1.3141181942240001,1314118.1942240002,1.3141181942240001,0.1732614246224617,17.326142462246167
PR5_ME_22,3.704,504625,786432,0.6416638692220052,64.16638692220053,6923261.224000001,6.923261224000002,613,8.854208734389363e-05,88.54208734389361,1952.5274059380101,1196899.2998400002,1.1968992998400003,1196899.2998400002,1.1968992998400003,0.17288085211790935,17.288085211790936
FAS6_ME_new_12,3.652,302078,786432,0.38411204020182294,38.411204020182296,4028845.7021120004,4.028845702112,394,9.779476036857342e-05,97.79476036857342,1767.7755893197973,696503.5821920001,0.6965035821920001,696503.5821920001,0.6965035821920001,0.17287919014294323,17.287919014294324
PR16_ME_30,3.616,202649,786432,0.25768152872721356,25.768152872721355,2649728.082944,2.649728082944,257,9.699108435098677e-05,96.99108435098677,1782.3830741167317,458072.450048,0.458072450048,458072.450048,0.458072450048,0.17287526708742704,17.287526708742703
PR22_ME_12,3.69,342704,786432,0.4357706705729167,43.57706705729167,4666291.9344,4.666291934399999,441,9.450758893778998e-05,94.50758893778999,1827.1509428571428,805773.5658,0.8057735658,805773.5658,0.8057735658,0.17267963023483823,17.267963023483823
PR17_ME_36,3.69,316265,786432,0.40215174357096356,40.21517435709636,4306295.8665,4.306295866499999,365,8.475961970923719e-05,84.7596197092372,2025.8891580821917,739449.5427,0.7394495427,739449.5427,0.7394495427,0.17171359461211327,17.171359461211328
FAS19_ME_05,3.658,342242,786432,0.43518320719401044,43.518320719401046,4579527.881287999,4.579527881288,501,0.00010939992352641665,109.39992352641664,1567.5225093013971,785328.7771599999,0.7853287771599999,785328.7771599999,0.7853287771599999,0.17148684264350958,17.14868426435096
PR6_ME_12,3.704,501965,786432,0.638281504313151,63.8281504313151,6886767.045440001,6.886767045440002,597,8.668799105021232e-05,86.68799105021232,1975.76258958794,1179530.2659840002,1.1795302659840001,1179530.2659840002,1.1795302659840001,0.17127488968354365,17.127488968354363
PR9_ME_07,3.636,100651,786432,0.12798436482747397,12.798436482747396,1330656.142896,1.330656142896,109,8.191447548784142e-05,81.91447548784141,2083.865520880734,227141.34177600002,0.227141341776,227141.34177600002,0.227141341776,0.17069875113014277,17.069875113014277
FAS15_ME_05,3.692,329535,786432,0.4190254211425781,41.90254211425781,4491846.76824,4.49184676824,472,0.00010507927459532185,105.07927459532185,1624.0654634915256,766558.8987680001,0.7665588987680001,766558.8987680001,0.7665588987680001,0.17065562079900468,17.065562079900467
PR17_ME_10,3.69,285149,786432,0.36258570353190106,36.25857035319011,3882617.2989,3.8826172988999996,390,0.00010044770575521119,100.44770575521119,1697.7181915384615,662110.0947,0.6621100947,662110.0947,0.6621100947,0.17053189735892466,17.053189735892467
PR6_ME_57,3.704,259807,786432,0.33036168416341144,33.03616841634114,3564452.2741120006,3.5644522741120004,316,8.865317184776277e-05,88.65317184776278,1918.2714991392409,606173.7937280001,0.6061737937280002,606173.7937280001,0.6061737937280002,0.17006085286385664,17.006085286385662
PR5_ME_23,3.704,362484,786432,0.4609222412109375,46.09222412109375,4973141.2861440005,4.973141286144,511,0.00010275195708268556,102.75195708268556,1652.690181009785,844524.6824960001,0.8445246824960001,844524.6824960001,0.8445246824960001,0.16981715055009325,16.981715055009325
FAS19_ME_23,3.665,387126,786432,0.49225616455078125,49.225616455078125,5199963.5353500005,5.19996353535,524,0.00010076993741163426,100.76993741163427,1685.1033870706108,882994.174825,0.882994174825,882994.174825,0.882994174825,0.16980776284723836,16.980776284723838
FAS24_ME_18,3.616,421421,786432,0.535864512125651,53.5864512125651,5510271.7429760005,5.510271742976,604,0.00010961346884024821,109.61346884024822,1548.3374825960266,935195.839488,0.935195839488,935195.839488,0.935195839488,0.1697186424027279,16.97186424027279
PR22_ME_26,3.652,329322,786432,0.41875457763671875,41.875457763671875,4392201.763488,4.392201763488,454,0.00010336501473453779,103.3650147345378,1638.2017721585905,743743.6045600001,0.7437436045600001,743743.6045600001,0.7437436045600001,0.16933275031731862,16.933275031731863
FAS6_ME_new_30,3.69,387823,786432,0.49314244588216144,49.31424458821614,5280636.7502999995,5.280636750299999,489,9.260246881632585e-05,92.60246881632585,1828.1215325153373,893951.4293999999,0.8939514293999999,893951.4293999999,0.8939514293999999,0.16928856720720534,16.928856720720535
PR13_ME_15,3.73,379856,786432,0.4830118815104167,48.30118815104167,5284898.542400001,5.284898542400001,510,9.650137952665343e-05,96.50137952665344,1752.5070762745097,893778.6089,0.8937786088999999,893778.6089,0.8937786088999999,0.16911935049071225,16.911935049071225
PR1_ME_21,3.684,251407,786432,0.31968053181966144,31.968053181966145,3412059.601392,3.412059601392,296,8.67511223658703e-05,86.75112236587029,1948.6617567567569,576803.88,0.57680388,576803.88,0.57680388,0.16904859451009718,16.904859451009717
PR10_ME_33,3.652,602679,786432,0.7663459777832031,76.63459777832031,8037992.501616001,8.037992501616001,598,7.439668547585419e-05,74.39668547585418,2266.147931826087,1355156.4632320001,1.3551564632320001,1355156.4632320001,1.3551564632320001,0.16859389492582286,16.859389492582284
PR24_ME_06,3.652,254825,786432,0.32402674357096356,32.40267435709636,3398627.5268000006,3.3986275268000004,360,0.00010592511158142719,105.9251115814272,1585.8187131111113,570894.73672,0.57089473672,570894.73672,0.57089473672,0.16797802413420973,16.797802413420975
FAS20_ME_29,3.652,335047,786432,0.42603429158528644,42.60342915852864,4468556.683888,4.468556683888001,509,0.00011390702546870893,113.90702546870892,1467.5530861139491,746984.5208320001,0.7469845208320001,746984.5208320001,0.7469845208320001,0.167164606756664,16.7164606756664
PR5_ME_07,3.704,216275,786432,0.2750078837076823,27.50078837076823,2967209.9504000004,2.9672099504000005,272,9.166860604634077e-05,91.66860604634078,1823.2966145882356,495936.67916800006,0.49593667916800005,495936.67916800006,0.49593667916800005,0.1671390590683158,16.71390590683158
PR12_ME_overview05,3.652,368338,786432,0.46836598714192706,46.836598714192704,4912562.213152001,4.912562213152,418,8.508798094829676e-05,85.08798094829676,1963.4578202105265,820725.3688480001,0.8207253688480001,820725.3688480001,0.8207253688480001,0.16706666159885755,16.706666159885756
PR12_ME_05,3.652,368338,786432,0.46836598714192706,46.836598714192704,4912562.213152001,4.912562213152,418,8.508798094829676e-05,85.08798094829676,1963.4578202105265,820725.3688480001,0.8207253688480001,820725.3688480001,0.8207253688480001,0.16706666159885755,16.706666159885756
PR20_ME_17,3.69,291902,786432,0.37117258707682294,37.117258707682296,3974566.8222,3.9745668222,354,8.906630982343231e-05,89.0663098234323,1870.7521347457628,662246.2557,0.6622462557,662246.2557,0.6622462557,0.1666209892361135,16.66209892361135
FAS20_ME_27,3.652,453860,786432,0.5771128336588541,57.711283365885414,6053178.021440001,6.053178021440001,575,9.499142400295907e-05,94.99142400295908,1753.446459102609,1008231.7139840001,1.0082317139840002,1008231.7139840001,1.0082317139840002,0.16656237606310315,16.656237606310313
PR11_ME_12,3.616,342636,786432,0.4356842041015625,43.56842041015625,4480121.942016,4.480121942016,420,9.374744826945607e-05,93.74744826945607,1776.0516412952384,745941.6893440001,0.7459416893440001,745941.6893440001,0.7459416893440001,0.16650030936620788,16.650030936620787
